id	image_src	name	size	type	speed	source	alignment	ac	armour_type	hp	hp_dice	strength	dexterity	constitution	intelligence	wisdom	charisma	skill	vulnerable	save	passive_perception	immune_to	condition_immune	languages	challenge_rating	senses	resistances	spells	spell_slots	traits	actions	reactions	legendary
kuo-toa	kuo-toa.png	Kuo-Toa	medium	"humanoid, kuo-toa"	"30 ft, swim 30 ft"	Monster Manual	neutral evil	13	"natural armor, shield"	18	4d8	13	10	11	11	10	8	Perception +4			14			undercommon	0.25	darkvision 120 ft				"amphibious, otherwordly perception, slippery, sunlight sensitivity"	"bite, spear, net"	sticky shield	
kuo-toa_archpriest	kuo-toa_archpriest.png	Kuo-Toa Archpriest	medium	"humanoid, kuo-toa"	"31 ft, swim 30 ft"	Monster Manual	neutral evil	13	natural armor	97	13d8+39	16	14	16	13	16	14	"Perception +9, Religion +6"			19			undercommon	6	darkvision 120 ft		"guidance, sacred flame, thaumaturgy, detect magic, sanctuary, shield of faith, hold person, spiritual weapon, spirit guardians, tongues, control water, divination, mass cure wounds, scrying"	"4,3,3,3,2,0,0,0,0"	"amphibious, otherwordly perception, slippery, sunlight sensitivity, spellcasting"	"multiattack, scepter, unarmed strike"		
kuo-toa_monitor	kuo-toa_monitor.png	Kuo-Toa Monitor	medium	"humanoid, kuo-toa"	"33 ft, swim 30 ft"	Monster Manual	neutral evil	13	"natural armor, unarmored defense"	65	10d8+20	14	10	14	12	14	11	"Perception +6, Religion +4"			16			undercommon	2	darkvision 120 ft				"amphibious, otherwordly perception, slippery, sunlight sensitivity, unarmored defense"	"multiattack, bite, unarmed strike"		
kuo-toa_whip	kuo-toa_whip.png	Kuo-Toa Whip	medium	"humanoid, kuo-toa"	"32 ft, swim 30 ft"	Monster Manual	neutral evil	11	natural armor	65	10d8+20	14	10	14	12	14	11	"Perception +6, Religion +4"			16			undercommon	1	darkvision 120 ft		"sacred flame, thaumaturgy, bane, shield of faith"	"3,0,0,0,0,0,0,0,0"	"amphibious, otherwordly perception, slippery, sunlight sensitivity, spellcasting"	"multiattack, bite, pincer staff"		
lamia	lamia.png	Lamia	large	monstrosity	30 ft	Monster Manual	chaotic evil	13	natural armor	97	13d10+26	16	13	15	14	15	16	"Deception +7, Insight +4, Stealth +3"			12			"abyssal, common"	4	darkvision 60 ft		"disguise self, major image, charm person, mirror image, scrying, suggestion, geas"		innate spellcasting	"multiattack, claws, dagger, intoxicating touch"		
lemure	lemure.png	Lemure	medium	"fiend, devil"	15 ft	Monster Manual	lawful evil	7		13	3d8	10	5	11	1	11	3				10	"fire, poison"	"charmed, frightened, poisoned"	"understands infernal, can't speak"	0	darkvision 120 ft	cold			"devil's sight, hellish rejuvenation"	fist		
lich	lich.png	Lich	medium	undead	30 ft	Monster Manual	any evil alignment	17	natural armor	135	18d8+54	11	16	16	20	14	16	"Arcana +18, History +12, Insight +9, Perception +9"		"con +10, int +12, wis +9"	19	"poison, bludgeoning, piercing, slashing from nonmagical weapons"	"charmed, exhaustion, frightened, paralyzed, poisoned"	common plus up to five other languages	21	truesight 120 ft	"cold, lightning, necrotic"	"mage hand, prestidigitation, ray of frost, detect magic, magic missile, shield, thunderwave, detect thoughts, invisibility, Melf's acid arrow, mirror image, animate dead, counterspell, dispel magic, fireball, blight, dimension door, cloudkill, scrying, disintegrate, globe of invulnerability, finger of death, plane shift, dominate monster, power word stun, power word kill"	"4,3,3,3,3,1,1,1,1"	"legendary resistance, rejuvenation, spellcasting, turn resistance"	paralyzing touch		"cantrip, paralyzing touch, frightening gaze, disrupt life"
lion	lion.png	Lion	large	beast	50 ft	Monster Manual	unaligned	12		26	4d10+4	17	15	13	3	12	8	"Perception +3, Stealth +6"			13				1					"keen smell, pack tactics, pounce, running leap"	"bite, claw"		
lizard	lizard.png	Lizard	tiny	beast	"20 ft, climb 20 ft"	Monster Manual	unaligned	10		2	1d4	2	11	10	1	8	3				9				0	darkvision 30 ft					bite		
lizard_king/queen	lizard_king_queen.png	Lizard King/Queen	medium	"humanoid, lizardfolk"	"30 ft, swim 30 ft"	Monster Manual	chaotic evil	15	natural armor	78	12d8+24	17	12	15	11	11	15	"Perception +4, Stealth +5, Survival +4"		"con +4, wis +2"	14		frightened	"abyssal, draconic"	4	darkvision 60 ft				"hold breath, skewer"	"multiattack, bite, claws, trident"		
lizardfolk	lizardfolk.png	Lizardfolk	medium	"humanoid, lizardfolk"	"30 ft, swim 30 ft"	Monster Manual	neutral	15	"natural armor, shield"	22	4d8+4	15	10	13	7	12	7	"Perception +3, Stealth +4, Survival +5"			13			draconic	0.5					hold breath	"multiattack, bite, heavy club, javelin, spiked shield"		
lizardfolk_shaman	lizardfolk_shaman.png	Lizardfolk Shaman	medium	"humanoid, lizardfolk"	"30 ft, swim 30 ft"	Monster Manual	neutral	13	natural armor	27	5d8+5	15	10	13	10	15	8	"Perception +4, Stealth +4, Survival +6"			14			draconic	2			"druidcraft, produce flame, thorn whip, entangle, fog cloud, heat metal, spike growth, conjure animals, plant growth"		"hold breath, spellcasting"	"multiattack, bite, claws, change shape"		
mage	mage.png	Mage	medium	"humanoid, any race"	30 ft	Monster Manual	any alignment	12		40	9d8	9	14	11	17	12	11	"Arcana +6, History +6"		"int +6, wis +4"	11			any four languages	6			"fire bolt, light, mage hand, prestidigitation, detect magic, mage armor, magic missile, shield, misty step, suggestion, counterspell, fireball, fly, greater invisibility, ice storm, cone of cold"	"4,3,3,3,1,0,0,0,0"	spellcasting	dagger		
magma_mephit	magma_mephit.png	Magma Mephit	small	elemental	"30 ft, fly 30 ft"	Monster Manual	neutral evil	11		22	5d6+5	8	12	12	7	10	10	Stealth +3	cold		10	"fire, poison"	poisoned	"ignan, terran"	0.5	darkvision 60 ft		heat metal		"death burst, false appearance, innate spellcasting"	"claws, fire breath, variant: summon mephits"		
magmin	magmin.png	Magmin	small	elemental	30 ft	Monster Manual	chaotic neutral	14	natural armor	9	2d6+2	7	15	12	8	11	10				10	fire		ignan	0.5	darkvision 60 ft	"bludgeoning, piercing,  slashing from nonmagical weapons"			"death burst, ignited illumination"	touch		
mammoth	mammoth.png	Mammoth	huge	beast	40 ft	Monster Manual	unaligned	13	natural armor	126	11d12+55	24	9	21	3	11	6				10				6					trampling charge	"gore, stomp"		
manes	manes.png	Manes	small	"fiend, demon"	20 ft	Monster Manual	chaotic evil	9	natural armor	9	2d6+2	10	9	13	3	8	4				9	poison	"charmed, frightened, poisoned"	"understands abyssal, can't speak"	0.125	darkvision 60 ft	"cold, fire, lightning"				claws		
manticore	manticore.png	Manticore	large	monstrosity	"30 ft, fly 50 ft"	Monster Manual	lawful evil	14	natural armor	68	8d10+24	17	16	17	7	12	8				11				3	darkvision 60 ft				tail spike regrowth	"multiattack, bite, claw, tail spike"		
marid	marid.png	Marid	large	elemental	"30 ft, fly 60 ft, swim 90 ft"	Monster Manual	chaotic neutral	17	natural armor	229	17d10+136	22	12	26	18	17	18			"dex +5, wis +7, cha +8"	13			aquan	11	"blindsight 30 ft, darkvision 120 ft"	"acid, cold, lightning"	"create or destroy water, detect evil and good, detect magic, fog cloud, purify food and drink, tongues, water breathing, water walk, conjure elemental, control water, gaseous form, invisibility, plane shift"		"amphibious, elemental demise, innate spellcasting, variant: genie powers"	"multiattack, trident, water jet"		
marilith	marilith.png	Marilith	large	"fiend, demon"	40 ft	Monster Manual	chaotic evil	18	natural armor	189	18d10+90	18	20	20	18	16	20			"str +9, con +10, wis +8, cha +10"	13	poison	poisoned	"abyssal, telepathy 120 ft"	16	truesight 120 ft	"cold, fire, lightning, bludgeoning, piercing,  slashing from nonmagical weapons"			"magic resistance, magic weapons, reactive"	"multiattack, longsword, tail, teleport, variant: summon demon"	parry	
mastiff	mastiff.png	Mastiff	medium	beast	40 ft	Monster Manual	unaligned	12		5	1d8+1	13	14	12	3	12	7	Perception +3			13				0.125					keen hearing and smell	bite		
medusa	medusa.png	Medusa	medium	monstrosity	30 ft	Monster Manual	lawful evil	15	natural armor	127	17d8+51	10	15	16	12	13	15	"Deception +5, Insight +4, Perception +4, Stealth +5"			14			common	6	darkvision 60 ft				petrifying gaze	"multiattack, snake hair, shortsword, longbow"		
merfolk	merfolk.png	Merfolk	medium	"humanoid, merfolk"	"10 ft, swim 40 ft"	Monster Manual	neutral	11		11	2d8+2	10	13	12	11	11	12	Perception +2			12			"aquan, common"	0.125					amphibious	spear		
merrow	merrow.png	Merrow	large	monstrosity	"10 ft, swim 40 ft"	Monster Manual	chaotic evil	13	natural armor	45	6d10+12	18	10	15	8	10	9				10			"abyssal, aquan"	2	darkvision 60 ft				amphibious	"multiattack, bite, claws, harpoon"		
mezzoloth	mezzoloth.png	Mezzoloth	medium	"fiend, yugoloth"	40 ft	Monster Manual	neutral evil	18	natural armor	75	10d8+30	18	11	16	7	10	11	Perception +3			13	"acid, poison"	poisoned	"abyssal, infernal, telepathy 60 ft"	5	"blindsight 60 ft, darkvision 60 ft"	"cold, fire, lightning, bludgeoning, piercing,  slashing from nonmagical weapons"	"darkness, dispel magic, cloudkill"		"innate spellcasting, magic resistance, magic weapons"	"multiattack, claws, trident, teleport, variant: summon yugoloth"		
mimic	mimic.png	Mimic	medium	"monstrosity, shapechanger"	15 ft	Monster Manual	neutral	12	natural armor	58	9d8+18	17	12	15	5	13	8	Stealth +5			11	acid	prone		2	darkvision 60 ft				"shapechanger, adhesive, false appearance, grappler"	"pseudopod, bite"		
mind_flayer	mind_flayer.png	Mind Flayer	medium	aberration	30 ft	Monster Manual	lawful evil	15	breastplate	71	13d8+13	11	12	12	19	17	17	"Arcana +7, Deception +6, Insight +6, Perception +6, Persuasion +6, Stealth +4"		"int +7, wis +6, cha +6"	16			"deep speech, undercommon, telepathy 120 ft"	7	darkvision 120 ft		"detect thoughts, levitate, dominate monster, plane shift"		"magic resistance, innate spellcasting"	"tentacles, extract brain, mind blast"		
mind_flayer_arcanist	mind_flayer_arcanist.png	Mind Flayer Arcanist	medium	aberration	30 ft	Monster Manual	lawful evil	15	breastplate	71	13d8+13	11	12	12	19	17	17	"Arcana +7, Deception +6, Insight +6, Perception +6, Persuasion +6, Stealth +4"		"int +7, wis +6, cha +6"	16			"deep speech, undercommon, telepathy 120 ft"	8	darkvision 120 ft		"detect thoughts, levitate, dominate monster, plane shift, blade ward, dancing lights, mage hand, shocking grasp, detect magic, disguise self, shield, sleep, blur, invisibility, ray of enfeeblement, clairvoyance, lightning bolt, sending, confusion, hallucinatory terrain, telekinesis, wall of force"	"4,3,3,3,2,0,0,0,0"	"magic resistance, innate spellcasting, spellcasting"	"tentacles, extract brain, mind blast"		
minotaur	minotaur.png	Minotaur	large	monstrosity	40 ft	Monster Manual	chaotic evil	14	natural armor	76	9d10+27	18	11	16	6	16	9	Perception +7			17			abyssal	3	darkvision 60 ft				"charge, labyrinthine recall, reckless"	"greataxe, gore"		
minotaur_skeleton	minotaur_skeleton.png	Minotaur Skeleton	large	undead	40 ft	Monster Manual	lawful evil	12	natural armor	67	9d10+18	18	11	15	6	8	5		bludgeoning		9	poison	"exhaustion, poisoned"	"understands abyssal, can't speak"	2	darkvision 60 ft				charge	"greataxe, gore"		
monodrone	monodrone.png	Monodrone	medium	construct	"30 ft, fly 30 ft"	Monster Manual	construct	15	natural armor	5	1d8+1	10	13	12	4	10	5				10			modron	0.125	truesight 120 ft				"axiomatic mind, disintegration"	"dagger, javelin"		
mud_mephit	mud_mephit.png	Mud Mephit	small	elemental	"20 ft, fly 20 ft, swim 20 ft"	Monster Manual	neutral evil	11		27	6d6+6	8	12	12	9	11	7	Stealth +3			10	poison	poisoned	"aquan, terran"	0.25	darkvision 60 ft				"death burst, false appearance"	"fists, mud breath, variant: summon mephits"		
mule	mule.png	Mule	medium	beast	40 ft	Monster Manual	unaligned	10		11	2d8+2	14	10	13	2	10	5				10				0.125					"beast of burden, sure-footed"	hooves		
mummy	mummy.png	Mummy	medium	undead	20 ft	Monster Manual	lawful evil	11	natural armor	58	9d8+18	16	8	15	6	10	12		fire	wis +2	10	"bludgeoning, piercing, slashing from nonmagical weapons"	"necrotic, poisoned"	the languages it knew in life	3	darkvision 60 ft					"multiattack, rotting fist, dreadful glare"		
mummy_lord	mummy_lord.png	Mummy Lord	medium	undead	20 ft	Monster Manual	lawful evil	17	natural armor	97	13d8+39	18	10	17	11	18	16	"History +5, Religion +5"	bludgeoning	"con +8, int +5, wis +9, cha +8"	14	"necrotic, poison, bludgeoning, piercing, slashing from nonmagical weapons"	"charmed, exhaustion, frightened, paralyzed, poisoned"	the languages it knew in life	15	darkvision 60 ft		"sacred flame, thaumaturgy, command, guiding bolt, shield of faith, hold person, silence, spiritual weapon, animate dead, dispel magic, divination, guardian of faith, contagion, insect plague, harm"	"4,3,3,3,2,1,0,0,0"	"magic resistance, rejuvenation, spellcasting"	"multiattack, rotting fist, dreadful glare"		"attack, blinding dust, blasphemous word, channel negative energy, whirlwind of sand"
myconid_adult	myconid_adult.png	Myconid Adult	medium	plant	20 ft	Monster Manual	lawful neutral	12	natural armor	22	4d8+4	10	10	12	10	13	7				11				0.5	darkvision 120 ft				"distress spores, sun sickness"	"fist, pacifying spores, rapport spores"		
myconid_sovereign	myconid_sovereign.png	Myconid Sovereign	large	plant	30 ft	Monster Manual	lawful neutral	13	natural armor	60	8d10+16	12	10	14	13	15	10				12				2	darkvision 120 ft				"distress spores, sun sickness"	"multiattack, fist, animating spores, hallucination spores, pacifying spores, rapport spores"		
myconid_sprout	myconid_sprout.png	Myconid Sprout	small	plant	10 ft	Monster Manual	lawful neutral	10		7	2d6	8	10	10	8	11	5				10				0	darkvision 120 ft				"distress spores, sun sickness"	"fist, rapport spores"		
nalfeshnee	nalfeshnee.png	Nalfeshnee	large	"fiend, demon"	"20 ft, fly 30 ft"	Monster Manual	chaotic evil	18	natural armor	184	16d10+96	21	10	22	19	12	15			"con +11, int +9, wis +6, cha +7"	11	poison	poisoned	"abyssal, telepathy 120 ft"	13	truesight 120 ft	"cold, fire, lightning, bludgeoning, piercing,  slashing from nonmagical weapons"			magic resistance	"multiattack, bite, claw, horror nimbus, teleport, variant: summon demon"		
needle_blight	needle_blight.png	Needle Blight	medium	plant	30 ft	Monster Manual	neutral evil	12	natural armor	11	2d8+2	12	12	13	4	8	3				9		"blinded, deafened"	"understands common, can't speak"	0.25	blindsight 60 ft (blind beyond this radius)					"claws, needles"		
night_hag	night_hag.png	Night Hag	medium	fiend	30 ft	Monster Manual	neutral evil	17	natural armor	112	15d8+45	18	15	16	16	14	16	"Deception +7, Insight +6, Perception +6, Stealth +6"			16		charmed	"abyssal, common, infernal, primordial"	5	darkvision 120 ft	"cold, fire, bludgeoning, piercing,  slashing from nonmagical weapons that aren't silvered"	"detect magic, magic missile, plane shift, ray of enfeeblement, sleep, identify, ray of sickness, hold person, locate object, bestow curse, counterspell, lightning bolt, phantasmal killer, polymorph, contact other plane, scrying, eyebite"		"innate spellcasting, magic resistance, night hag items, hag coven, shared spellcasting, hag eye"	"claws, change shape, etherealness, nightmare haunting"		
nightmare	nightmare.png	Nightmare	large	fiend	"60 ft, fly 90 ft"	Monster Manual	neutral evil	13	natural armor	68	8d10+24	18	15	16	10	13	15				11	fire		"understands abyssal, common, and infernal, can't speak"	3					"confer fire resistance, illumination"	"hooves, ethereal stride"		
noble	noble.png	Noble	medium	"humanoid, any race"	30 ft	Monster Manual	any alignment	15	breastplate	9	2d8	11	12	11	12	14	16	"Deception +5, Insight +4, Persuasion +5"			12			any two languages	0.125						rapier	parry	
nothic	nothic.png	Nothic	medium	aberration	30 ft	Monster Manual	neutral evil	15	natural armor	45	6d8+18	14	16	16	13	10	8	"Arcana +3, Insight +4, Perception +2, Stealth +5"			12			undercommon	2	truesight 120 ft				keen sight	"multiattack, claw, rotting gaze, weird insight"		
nycaloth	nycaloth.png	Nycaloth	large	"fiend, yugoloth"	"40 ft, fly 60 ft"	Monster Manual	neutral evil	18	natural armor	123	13d10+52	20	11	19	12	10	15	"Intimidation +6, Perception +4, Stealth +4"			14	"acid, poison"	poisoned	"abyssal, infernal, telepathy 60 ft"	9	"blindsight 60 ft, darkvision 60 ft"	"cold, fire, lightning, bludgeoning, piercing,  slashing from nonmagical weapons"	"darkness, detect magic, dispel magic, invisibility, mirror image"		"innate spellcasting, magic resistance, magic weapons"	"multiattack, claw, greataxe, teleport, variant: summon yugoloth"		
ochre_jelly	ochre_jelly.png	Ochre Jelly	large	ooze	"10 ft, climb 10 ft"	Monster Manual	unaligned	8		45	6d10+12	15	6	14	2	6	1				8	"lightning, slashing"	"blinded, charmed, deafened, exhaustion, frightened, prone"		2	blindsight 60 ft (blind beyond this radius)	acid			"amorphous, spider climb"	pseudopod	split	
octopus	octopus.png	Octopus	small	beast	"5 ft, swim 30 ft"	Monster Manual	unaligned	12		3	1d6	4	15	11	3	10	4	"Perception +2, Stealth +4"			12				0	darkvision 30 ft				"hold breath, underwater camouflage, water breathing"	"tentacles, ink cloud"		
ogre	ogre.png	Ogre	large	giant	40 ft	Monster Manual	chaotic evil	11	hide armor	59	7d10+21	19	8	16	5	7	7				8			"common, giant"	2	darkvision 60 ft					"greatclub, javelin"		
ogre_zombie	ogre_zombie.png	Ogre Zombie	large	undead	30 ft	Monster Manual	neutral evil	8		85	9d10+36	19	6	18	3	6	5			wis +0	8	poison	poisoned	"understands common and giant, can't speak"	2	darkvision 60 ft				undead fortitude	morningstar		
oni	oni.png	Oni	large	giant	"30 ft, fly 30 ft"	Monster Manual	lawful evil	16	chain mail	110	13d10+39	19	11	16	14	12	15	"Arcana +5, Deception +8, Perception +4"		"dex +3, con +6, wis +4, cha +5"	14			"common, giant"	7	darkvision 60 ft		"darkness, invisibility, charm person, cone of cold, gaseous form, sleep"		"innate spellcasting, magic weapons, regeneration"	"multiattack, claw, glaive, change shape"		
orc	orc.png	Orc	medium	"humanoid, orc"	30 ft	Monster Manual	chaotic evil	13	hide armor	15	2d8+6	16	12	16	7	11	10	Intimidation +2			10			"common, orc"	0.5	darkvision 60 ft				aggressive	"greataxe, javelin"		
orc_war_chief	orc_war_chief.png	Orc War Chief	medium	"humanoid, orc"	30 ft	Monster Manual	chaotic evil	16	chain mail	93	11d8+44	18	12	18	11	11	16	Intimidation +5		"str +6, con +6, wis +2"	10			"common, orc"	4	darkvision 60 ft				"aggressive, gruumsh's fury"	"multiattack, greataxe, spear, battle cry"		
orog	orog.png	Orog	medium	"humanoid, orc"	30 ft	Monster Manual	chaotic evil	18	plate	42	5d8+20	18	12	18	12	11	12	"Intimidation +5, Survival +2"			10			"common, orc"	2	darkvision 60 ft				aggressive	"multiattack, greataxe, javelin"		
otyugh	otyugh.png	Otyugh	large	aberration	30 ft	Monster Manual	neutral	14	natural armor	114	12d10+48	16	11	19	6	13	6			con +7	11			otyugh	5	darkvision 120 ft				limited telepathy	"multiattack, bite, tentacle, tentacle slam"		
owl	owl.png	Owl	tiny	beast	"5 ft, fly 60 ft"	Monster Manual	unaligned	11		1	1d4-1	3	13	8	2	12	7	"Perception +3, Stealth +3"			13				0	darkvision 120 ft				"flyby, keen hearing and sight"	talons		
